date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
2020-01-01,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,5,0,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,2,0,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,3,0,,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,7,0,,,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,8,0,,,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,11,0,,,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,5,0,,,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,16,0,,,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,8,0,,,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,7,0,,,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,17,0,,,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,13,0,,,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,7,0,,,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,7,0,,,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,5,0,,,124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,2,0,,,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,2,0,,,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,2,0,,,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,3,0,,,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,5,0,,,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,5,1,,,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,3,0,,,147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,3,0,,,151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,3,0,,,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,2,0,,,156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,2,0,,,158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,4,1,,,162,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,4,0,,,166,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,168,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,4,0,,,172,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,172,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,172,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,3,0,,,175,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,175,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,2,0,,,177,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,177,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,178,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,178,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,178,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,178,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,178,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,178,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,181,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,11,0,,,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,1,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,CA_BC_5910,CA,Canada,BC,British Columbia,5910,Interior,CA,CAN,2,0,0,,,193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
