date,Changes,NormalChange,Label
2020-04-11,404.0,0.7930554321097383,2
2020-04-12,543.0,0.8507095665570468,2
2020-04-13,333.0,0.763606197967588,2
2020-04-14,257.21428571428584,0.7321719550854738,2
2020-04-15,340.28571428571416,0.766628151571712,2
2020-04-16,-57.85714285714289,0.6014872752051669,1
2020-04-17,-136.5,0.5688679524782981,0
2020-04-18,198.57142857142867,0.7078481912718869,1
2020-04-19,331.42857142857133,0.762954404052973,2
2020-04-20,-334.92857142857133,0.4865641572600954,0
2020-04-21,96.42857142857132,0.665481586821912,1
2020-04-22,-103.28571428571422,0.5826445056735697,1
2020-04-23,-290.57142857142867,0.5049625218499095,0
2020-04-24,-167.57142857142867,0.5559802091665925,0
2020-04-25,130.28571428571422,0.6795247829822534,1
2020-04-26,27.071428571428672,0.6367137735904956,1
2020-04-27,-70.64285714285711,0.5961840428998904,1
2020-04-28,-16.64285714285711,0.6185820519657511,1
2020-04-29,-93.78571428571422,0.5865848961573786,1
2020-04-30,-192.42857142857133,0.5456700145172281,0
2020-05-01,-428.4285714285712,0.4477824193405031,0
2020-05-02,-285.1428571428571,0.5072141735549432,0
2020-05-03,-1508.0,0.0,0
2020-05-04,-62.285714285714214,0.5996504014457974,1
2020-05-05,-55.0,0.6026723550499214,1
2020-05-06,-262.3571428571429,0.5166651853168607,0
2020-05-07,-254.42857142857133,0.5199537818860546,0
2020-05-08,-365.8571428571429,0.47373566794062744,0
2020-05-09,-130.92857142857133,0.5711788581755696,0
2020-05-10,-13.78571428571422,0.6197671318105057,1
2020-05-11,-9.428571428571331,0.6215743785737564,1
2020-05-12,-69.57142857142867,0.5966284478416732,1
2020-05-13,-32.35714285714289,0.6120641128196012,1
2020-05-14,-136.85714285714292,0.5687198174977038,0
2020-05-15,-67.5,0.5974876307291204,1
2020-05-16,-227.7142857142857,0.5310342784345095,0
2020-05-17,-141.92857142857144,0.5666163007732645,0
2020-05-18,-96.21428571428568,0.5855775782893372,1
2020-05-19,-90.14285714285714,0.5880958729594405,1
2020-05-20,-85.14285714285711,0.5901697626877611,1
2020-05-21,-315.1428571428571,0.4947708351850206,0
2020-05-22,-309.2142857142857,0.49722987586288625,0
2020-05-23,-324.1428571428571,0.49103783367404374,0
2020-05-24,-292.2857142857144,0.5042514739430568,0
2020-05-25,-259.6428571428571,0.5177910111693775,0
2020-05-26,-221.2857142857144,0.5337007080852072,0
2020-05-27,-185.85714285714292,0.5483956981601634,0
2020-05-28,-348.8571428571429,0.48078689301691696,0
2020-05-29,-297.07142857142856,0.502266465203093,0
2020-05-30,-184.85714285714292,0.5488104761058276,0
2020-05-31,-197.0,0.5437738867656208,0
2020-06-01,-226.42857142857144,0.531567564364649,0
2020-06-02,-200.92857142857144,0.5421444019790833,0
2020-06-03,-191.57142857142856,0.5460255384706544,0
2020-06-04,-177.14285714285717,0.5520101916866649,0
2020-06-05,-159.42857142857144,0.559357686724143,0
2020-06-06,-296.14285714285717,0.5026516161526382,0
2020-06-07,-239.28571428571428,0.5262347050632536,0
2020-06-08,-159.78571428571428,0.5592095517435487,0
2020-06-09,-29.714285714285715,0.6131603116759992,1
2020-06-10,-106.5,0.5813112908482209,1
2020-06-11,-41.285714285714285,0.6083607383047432,1
2020-06-12,-66.5,0.5979024086747844,1
2020-06-13,-136.85714285714286,0.5687198174977038,0
2020-06-14,-58.214285714285715,0.6013391402245726,1
2020-06-15,-19.21428571428572,0.6175154801054721,1
2020-06-16,18.357142857142836,0.6330992800639943,1
2020-06-17,-75.21428571428572,0.594287915148283,1
2020-06-18,-41.92857142857145,0.6080940953396734,1
2020-06-19,-90.35714285714285,0.588006991971084,1
2020-06-20,-83.07142857142857,0.5910289455752081,1
2020-06-21,-18.142857142857167,0.617959885047255,1
2020-06-22,6.928571428571445,0.6283589606849761,1
2020-06-23,-25.785714285714285,0.6147897964625366,1
2020-06-24,20.357142857142836,0.6339288359553225,1
2020-06-25,-81.28571428571428,0.5917696204781797,1
2020-06-26,137.35714285714286,0.6824578555980209,1
2020-06-27,70.14285714285717,0.6545788522501703,1
2020-06-28,92.0,0.6636447130625426,1
2020-06-29,-365.3571428571428,0.4739430569134595,0
2020-06-30,19.857142857142836,0.6337214469824903,1
2020-07-01,330.2142857142857,0.7624507451189524,2
2020-07-02,-246.07142857142856,0.5234201404319616,0
2020-07-03,8.071428571428555,0.628832992622878,1
2020-07-04,108.5,0.670488549166,1
2020-07-05,124.07142857142857,0.6769472343199122,1
2020-07-06,-28.285714285714285,0.6137528515983764,1
2020-07-07,163.07142857142856,0.6931235742008117,1
2020-07-08,147.78571428571428,0.6867833970313749,1
2020-07-09,48.14285714285717,0.6454537374455603,1
2020-07-10,113.35714285714285,0.6725031849020827,1
2020-07-11,222.57142857142856,0.7178028619678251,1
2020-07-12,207.5,0.7115515657867448,1
2020-07-13,-104.85714285714285,0.5819927117589547,1
2020-07-14,133.85714285714286,0.6810061327881965,1
2020-07-15,128.92857142857144,0.678961870055995,1
2020-07-16,29.785714285714285,0.6378395994430124,1
2020-07-17,69.5,0.6543122092851006,1
2020-07-18,141.42857142857144,0.6841465943767961,1
2020-07-19,128.57142857142856,0.6788137350754007,1
2020-07-20,-364.07142857142856,0.4744763428435991,0
2020-07-21,-137.64285714285714,0.5683939205403964,0
2020-07-22,-118.21428571428572,0.5764524634847272,1
2020-07-23,-11.357142857142833,0.620774449678547,1
2020-07-24,-121.21428571428572,0.5752081296477349,1
2020-07-25,54.64285714285717,0.6481497940923769,1
2020-07-26,40.714285714285715,0.6423725298491986,1
2020-07-27,-290.64285714285717,0.5049328948537908,0
2020-07-28,-9.357142857142833,0.6216040055698753,1
2020-07-29,-23.571428571428555,0.6157082333422214,1
2020-07-30,-4.7857142857142785,0.6235001333214825,1
2020-07-31,-131.57142857142856,0.5709122152104997,0
2020-08-01,90.85714285714285,0.6631706811246407,1
2020-08-02,86.64285714285717,0.6614226883536278,1
2020-08-03,270.2142857142857,0.737564068379107,2
2020-08-04,-378.0,0.46869907860042065,0
2020-08-05,-16.214285714285722,0.6187598139424644,1
2020-08-06,5.428571428571445,0.62773679376648,1
2020-08-07,-39.214285714285715,0.6092199211921903,1
2020-08-08,150.28571428571428,0.6878203418955352,1
2020-08-09,158.92857142857144,0.6914052084259177,1
2020-08-10,-287.07142857142856,0.506414244659734,0
2020-08-11,107.28571428571428,0.6699848902319794,1
2020-08-12,-24.928571428571445,0.6151453204159629,1
2020-08-13,8.857142857142833,0.6291588895801854,1
2020-08-14,-13.857142857142833,0.6197375048143868,1
2020-08-15,176.14285714285717,0.6985453144905638,1
2020-08-16,220.07142857142856,0.7167659171036648,1
2020-08-17,-351.0,0.479898083133351,0
2020-08-18,165.92857142857144,0.6943086540455663,1
2020-08-19,123.5,0.6767102183509613,1
2020-08-20,89.85714285714283,0.6627559031789766,1
2020-08-21,-16.714285714285722,0.6185524249696323,1
2020-08-22,233.42857142857144,0.7223061653778923,1
2020-08-23,232.92857142857144,0.7220987764050603,1
2020-08-24,-287.07142857142856,0.506414244659734,0
2020-08-25,233.64285714285708,0.7223950463662488,1
2020-08-26,114.64285714285714,0.6730364708322223,1
2020-08-27,178.0,0.6993156163896542,1
2020-08-28,102.0,0.6677924925191834,1
2020-08-29,241.85714285714292,0.7258021509199182,1
2020-08-30,355.78571428571433,0.7730572097295054,2
2020-08-31,-360.71428571428567,0.47586881166118566,0
2020-09-01,192.85714285714292,0.7054780315823779,1
2020-09-02,203.7142857142857,0.7099813349924451,1
2020-09-03,171.0,0.6964121707700056,1
2020-09-04,139.5,0.6833466654815867,1
2020-09-05,434.6428571428571,0.8057654134447307,2
2020-09-06,439.57142857142856,0.8078096761769323,2
2020-09-07,701.0714285714287,0.9162741089680917,2
2020-09-08,-683.5,0.34198441620004144,0
2020-09-09,415.3571428571429,0.7977661244926376,2
2020-09-10,382.1428571428571,0.7839895712973661,2
2020-09-11,357.28571428571416,0.7736793766480016,2
2020-09-12,594.2857142857142,0.8719817497703907,2
2020-09-13,658.1428571428571,0.8984682843006546,2
2020-09-14,-115.92857142857132,0.5774005273605309,1
2020-09-15,504.0,0.8345332266761473,2
2020-09-16,413.9285714285712,0.7971735845702603,2
2020-09-17,284.8571428571429,0.743637602583474,2
2020-09-18,438.0,0.8071578822623173,2
2020-09-19,686.7857142857142,0.9103487097443189,2
2020-09-20,732.6428571428571,0.9293692412526293,2
2020-09-21,-84.21428571428578,0.5905549136373063,1
2020-09-22,513.4285714285713,0.8384439901638372,2
2020-09-23,722.1428571428571,0.9250140728231564,2
2020-09-24,549.3571428571429,0.8533463692116257,2
2020-09-25,613.7857142857142,0.8800699197108404,2
